code,title,major_code,major_title,x,y
11110,Legislator,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.7613215,7.7455435
11121,Senior government official,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.887614,7.5674667
11122,Senior statutory board official,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.857881,7.557187
11140,Senior official of political party organisation,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.9232802,7.524226
11150,Senior official of employers’/workers’ and related economic-interest organisation,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.9496,7.547038
11160,Senior official of humanitarian and other special-interest organisation,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.9803634,7.3825436
11201,Managing director/Chief executive officer,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.656447,7.2197037
11202,Company director,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.7599254,7.3023133
11203,Chief operating officer/General manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.573509,7.123982
12111,Budgeting/Financial accounting manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.1641693,8.031741
12112,Administration manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.6018786,7.1667295
12113,Audit manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.055898,8.075011
12121,Personnel/Human resource manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",5.35024,7.4791875
12122,Industrial relations manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",5.2693605,7.472576
12123,Training manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",5.3926387,7.342054
12131,Policy manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.965844,7.631285
12132,Strategic planning manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",5.1576004,7.859293
12133,Risk management manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.270411,8.979222
12191,Premises/Facilities maintenance manager (excluding building security),1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",3.9153543,6.6379604
12192,Landscape manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",-0.6467121,3.1243973
12193,Cleaning operations manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.0855236,6.5752287
12194,Security manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.9421484,6.7992845
12195,Intellectual property manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.8270783,8.855833
12199,Other business services/administration manager n.e.c.,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.557356,6.910868
12211,Sales manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.2468867,8.529651
12212,Business development manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.232401,8.451506
12213,Regional sales manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.213517,8.562005
12214,Merchandising/Category manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.211463,8.58078
12215,Online sales channel manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.2698364,8.476176
12221,Advertising/Public relations manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.184611,8.156092
12222,Marketing manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.338942,8.280445
12230,Research and development manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.1541686,9.0909
12241,Customer service manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",3.9559584,7.22307
12242,Call centre manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",3.9813762,7.2011943
13100,Production manager in agriculture/fisheries,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",-1.3201417,2.8833108
13210,Manufacturing manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",3.9041736,6.7663016
13230,Construction manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",3.8353639,6.766458
13241,Supply and distribution/Logistics/Warehousing manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.275245,8.509301
13242,Procurement/Purchasing manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",5.48883,9.364634
13243,Transport/Technical operations manager (excluding port and shipping operations),1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",1.7128333,8.363772
13244,Postal service manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.2284544,8.167629
13245,Port/Shipping operations manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.0031052,8.517222
13291,Technical/Engineering services manager (excluding transport),1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.180868,9.631537
13292,Quality control/assurance manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",-2.9412785,5.84292
13299,Other production/operations manager n.e.c.,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.435738,6.9278727
13301,Chief information officer/Chief technology officer/Chief information security officer,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.3802855,9.989044
13302,Software and applications manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.601918,9.847876
13303,Network/Communications/Infrastructure manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.2067113,9.89103
13304,ICT service manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.3571243,9.902399
13305,Chief product officer,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.577673,9.780998
13306,ICT product design manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.688798,9.843961
13410,Preschool education/Early intervention centre manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.325282,5.139994
13420,Health services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.850406,6.6930413
13430,Aged care services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.8864965,6.6645675
13441,Social services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",5.072067,6.5974107
13442,Volunteer manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",5.0753636,6.555701
13451,School principal,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.6537833,5.1911836
13459,Education/Training institution manager n.e.c.,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.683816,5.3718133
13461,Financial services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.3944674,9.305623
13462,Insurance services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.4299517,9.127293
13463,Financial risk manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.3857536,9.355157
13491,National security/Civil defence/Immigration managerial officer,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",2.9043179,6.821482
13492,Community partnership/relations manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.7887444,6.7630353
13493,Media/Broadcast manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.141741,6.317241
13499,Other professional/financial/community/social services manager n.e.c.,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.8260574,6.715906
14110,Hotel operations/Lodging services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",3.8337831,5.8540416
14121,Restaurant manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.111039,4.8086443
14122,Catering manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.2453666,4.8164577
14123,Food and beverage operations manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.1796203,4.6508794
14201,Retail manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.1992455,8.663917
14202,Wholesale trade manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",6.0397887,8.924881
14310,Sports centre manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.1896715,6.095732
14321,Casino operations manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",3.9947639,6.279852
14322,Attractions manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.0923696,6.0719767
14323,Discotheque/Karaoke/Nightclub manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.0373006,5.9999213
14324,Wellness centre manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.24334,6.17649
14325,Country club manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.137929,6.110891
14329,Recreation centre manager n.e.c.,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.187464,6.1688404
14330,Arts/Cultural centre manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.11753,6.1162434
14391,Event manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.121528,6.0716715
14392,Travel agency manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.1122613,6.1011605
14399,Other services manager n.e.c.,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",4.6445084,6.845128
21110,Physicist/Astronomer,2,PROFESSIONALS,-2.391369,4.8382535
21120,Meteorologist,2,PROFESSIONALS,-2.4985912,4.80673
21130,Chemist,2,PROFESSIONALS,-1.9618219,4.64451
21141,Geologist,2,PROFESSIONALS,-2.3250227,5.705711
21142,Geophysicist,2,PROFESSIONALS,-2.3318372,5.379019
21149,Geologist/Geophysicist and related physical science professional n.e.c.,2,PROFESSIONALS,-2.284867,5.412112
21211,Mathematician,2,PROFESSIONALS,3.903761,9.549975
21212,Operations research analyst,2,PROFESSIONALS,3.8881838,9.548814
21213,Actuary,2,PROFESSIONALS,4.138755,9.395012
21221,Statistician,2,PROFESSIONALS,3.807373,9.479566
21222,Data scientist,2,PROFESSIONALS,3.6126707,9.61854
21231,Statistical officer/Data analyst,2,PROFESSIONALS,3.7351375,9.416964
21239,Other statistical/mathematical/actuarial professional n.e.c.,2,PROFESSIONALS,3.7797282,9.418971
21311,Biologist,2,PROFESSIONALS,-2.4555173,3.9708037
21312,Zoologist,2,PROFESSIONALS,-2.4097536,3.884917
21319,Biologist/Botanist/Zoologist and related professional n.e.c.,2,PROFESSIONALS,-2.4352076,4.087052
21321,Horticulturist/Arborist,2,PROFESSIONALS,-1.1941214,2.8897188
21322,Aquaculturist,2,PROFESSIONALS,-1.3941013,2.8404677
21323,Agriculturist,2,PROFESSIONALS,-1.3151909,2.900674
21329,Farming/Forestry/Fishery adviser n.e.c.,2,PROFESSIONALS,-1.3199782,2.8336897
21331,Environmental officer (environmental protection),2,PROFESSIONALS,-3.2989047,5.0051403
21332,Environment research scientist,2,PROFESSIONALS,-3.2805216,4.9498982
21333,Environmental analyst,2,PROFESSIONALS,-3.301901,4.99603
21339,Environmental protection and related professional n.e.c.,2,PROFESSIONALS,-3.2603319,5.0340524
21341,Pharmacologist,2,PROFESSIONALS,-2.3020418,4.0048933
21342,Medical laboratory scientist,2,PROFESSIONALS,-2.4701266,4.0396323
21343,Biochemist,2,PROFESSIONALS,-2.451321,4.0132456
21344,Physiologist,2,PROFESSIONALS,-2.5281124,4.0212517
21345,Animal scientist,2,PROFESSIONALS,-2.446194,3.9543777
21346,Medical scientist,2,PROFESSIONALS,-2.4898431,4.005401
21347,Clinical research professional,2,PROFESSIONALS,-2.5220828,3.9870334
21349,Pharmacologist and related professional n.e.c.,2,PROFESSIONALS,-2.4166749,4.0902452
21411,Manufacturing engineer,2,PROFESSIONALS,-1.8028036,7.0145946
21412,Production engineer,2,PROFESSIONALS,-1.854037,7.0494804
21413,Automation engineer,2,PROFESSIONALS,-1.7419157,7.046693
21414,Quality control/assurance engineer,2,PROFESSIONALS,-2.9222007,5.855944
21415,Process engineer,2,PROFESSIONALS,-1.9410597,6.922804
21421,Civil engineer,2,PROFESSIONALS,-2.3765483,6.587132
21422,Building construction engineer,2,PROFESSIONALS,-2.4816244,6.595585
21430,Environmental engineer,2,PROFESSIONALS,-3.288408,5.001876
21441,Mechanical engineer,2,PROFESSIONALS,-1.6117976,7.2128406
21442,Industrial machinery/tools engineer,2,PROFESSIONALS,-1.5705342,7.07264
21443,Air-conditioning/Refrigeration engineer,2,PROFESSIONALS,-1.494276,5.702067
21444,Port equipment engineer,2,PROFESSIONALS,-1.3030331,7.727166
21451,Chemical engineer (excluding petroleum and petrochemical),2,PROFESSIONALS,-1.8062325,4.7000823
21452,Chemical engineer (petroleum),2,PROFESSIONALS,-1.7258288,4.8047023
21453,Chemical engineer (petrochemical),2,PROFESSIONALS,-1.7813798,4.736394
21454,Food/Drink technologist,2,PROFESSIONALS,-1.6711681,4.3809915
21460,Mining engineer/Metallurgist and related professional,2,PROFESSIONALS,-1.2829349,5.8331304
21471,Aeronautical engineer,2,PROFESSIONALS,-0.97432816,7.946731
21472,Automotive engineer,2,PROFESSIONALS,-1.3959652,7.552481
21473,Marine engineer,2,PROFESSIONALS,-1.3556937,8.241834
21474,Naval architect,2,PROFESSIONALS,-1.404359,8.426643
21475,Rolling stock engineer,2,PROFESSIONALS,-1.2467971,7.612236
21491,Biomedical engineer,2,PROFESSIONALS,-1.6961863,6.5049634
21492,Materials engineer,2,PROFESSIONALS,-1.7383609,6.5330405
21493,Industrial safety engineer,2,PROFESSIONALS,-1.7150267,6.563445
21494,Quantity surveyor,2,PROFESSIONALS,-2.5022264,6.221177
21495,Intellectual property engineer,2,PROFESSIONALS,4.828844,8.886509
21496,Energy engineer,2,PROFESSIONALS,-1.6579958,6.546055
21497,Optical engineer,2,PROFESSIONALS,-1.4822803,6.283439
21498,Procurement engineer,2,PROFESSIONALS,5.411221,9.341952
21499,Other engineering professional n.e.c.,2,PROFESSIONALS,-1.8572179,6.2317257
21511,Electrical engineer,2,PROFESSIONALS,-1.2129811,6.8259063
21512,Power generation/distribution engineer,2,PROFESSIONALS,-1.2360754,6.7831016
21513,Lift engineer,2,PROFESSIONALS,-0.8424374,7.1551237
21521,Electronics engineer,2,PROFESSIONALS,-1.1539351,6.890492
21522,Computer engineer,2,PROFESSIONALS,-0.877307,7.004458
21523,Semi-conductor engineer,2,PROFESSIONALS,-1.2421992,6.9348235
21524,Audio/Video equipment engineer,2,PROFESSIONALS,-0.38199824,6.6574664
21525,Instrumentation engineer,2,PROFESSIONALS,-1.3494027,7.0200667
21526,Embedded systems engineer,2,PROFESSIONALS,-1.1895767,6.9431224
21531,Media/Broadcast engineer,2,PROFESSIONALS,-0.35619593,6.659802
21532,Telecommunications engineer,2,PROFESSIONALS,-0.8293359,7.0151978
21610,Building architect,2,PROFESSIONALS,-2.5063365,6.546549
21621,Landscape architect,2,PROFESSIONALS,-0.55736494,3.2722793
21622,Landscape designer,2,PROFESSIONALS,-0.53769946,3.2405562
21631,Fashion designer,2,PROFESSIONALS,1.056034,4.595545
21632,Product/Industrial designer,2,PROFESSIONALS,1.0658889,4.5565724
21641,Urban planner,2,PROFESSIONALS,-0.4902489,3.2902176
21649,Urban and related planner n.e.c.,2,PROFESSIONALS,-0.46189606,3.3542132
21651,Land surveyor,2,PROFESSIONALS,-2.4341233,5.992132
21652,Hydrographic surveyor,2,PROFESSIONALS,-2.4897993,6.1096616
21659,Surveyor/Cartographer n.e.c.,2,PROFESSIONALS,-2.434875,6.0446286
21661,Graphic designer,2,PROFESSIONALS,1.1444329,4.6240196
21662,Multimedia designer/artist/animator,2,PROFESSIONALS,1.1941173,4.8166747
21669,Graphic/Multimedia designer/artist n.e.c.,2,PROFESSIONALS,1.2007416,4.7763233
21670,Service designer,2,PROFESSIONALS,1.1432122,4.6138167
21711,Chief/Second engineer (ship),2,PROFESSIONALS,-1.2151424,8.669613
21712,Technical superintendent,2,PROFESSIONALS,-1.2044398,8.656461
21713,Ship captain/Chief mate,2,PROFESSIONALS,-1.167818,8.87793
21714,Marine superintendent,2,PROFESSIONALS,-1.152372,8.780472
21721,Commercial airline pilot,2,PROFESSIONALS,-0.26496866,8.283585
21722,Aircraft pilot (excluding commercial airline and air force),2,PROFESSIONALS,-0.34952885,8.2147875
21723,Flying instructor (excluding air force),2,PROFESSIONALS,-0.32542527,8.259255
21724,Flight engineer,2,PROFESSIONALS,-0.6239253,8.121887
21729,Aircraft pilot and related professional n.e.c.,2,PROFESSIONALS,-0.37806424,8.207337
22110,General practitioner/Physician,2,PROFESSIONALS,5.7953415,2.46724
22121,Cardiologist,2,PROFESSIONALS,5.624415,2.4480166
22122,Dermatologist,2,PROFESSIONALS,5.567555,2.4909887
22123,Gastroenterologist,2,PROFESSIONALS,5.703551,2.5279238
22124,Internal medicine physician,2,PROFESSIONALS,5.7167487,2.507749
22125,Medical oncologist,2,PROFESSIONALS,5.6873736,2.5376804
22126,Paediatrician,2,PROFESSIONALS,5.748946,2.3006246
22127,Respiratory physician,2,PROFESSIONALS,5.6497564,2.4597976
22128,Psychiatrist,2,PROFESSIONALS,5.7372723,2.4166753
22129,Specialist medical practitioner (medical) n.e.c.,2,PROFESSIONALS,5.5344276,2.6395564
22131,General surgeon,2,PROFESSIONALS,5.723397,2.2526026
22132,Cardiothoracic surgeon,2,PROFESSIONALS,5.6381125,2.3604274
22133,Hand surgeon,2,PROFESSIONALS,5.712676,2.2585187
22134,Neurosurgeon,2,PROFESSIONALS,5.597541,2.2897053
22135,Orthopaedic surgeon,2,PROFESSIONALS,5.6656656,2.2812755
22136,Paediatric surgeon,2,PROFESSIONALS,5.6476016,2.2811332
22137,Plastic surgeon,2,PROFESSIONALS,5.5961537,2.2949986
22138,Urologist,2,PROFESSIONALS,5.670991,2.3500445
22139,Specialist medical practitioner (surgical) n.e.c.,2,PROFESSIONALS,5.4811797,2.5227952
22141,Anaesthesiologist,2,PROFESSIONALS,5.7006874,2.344178
22142,Diagnostic radiologist,2,PROFESSIONALS,5.002047,2.4253018
22143,Emergency physician,2,PROFESSIONALS,5.760948,2.5076938
22144,Obstetrician/Gynaecologist,2,PROFESSIONALS,5.743328,2.4181886
22145,Ophthalmologist,2,PROFESSIONALS,5.396501,2.5883331
22146,Pathologist,2,PROFESSIONALS,5.5946403,2.4886653
22147,Public health physician,2,PROFESSIONALS,5.743412,2.5008202
22148,"Otorhinolaryngologist/Ear, nose, throat (ENT) specialist",2,PROFESSIONALS,5.4971547,2.3818393
22149,Specialist medical practitioner (other specialisation) n.e.c.,2,PROFESSIONALS,5.425562,2.664637
22200,Registered nurse and related nursing professional (excluding enrolled nurse),2,PROFESSIONALS,5.2829633,3.1832383
22301,Traditional Chinese medicine practitioner,2,PROFESSIONALS,5.4055037,2.8081403
22302,Traditional Chinese medicine acupuncturist,2,PROFESSIONALS,5.2211733,2.9069433
22500,Veterinarian,2,PROFESSIONALS,3.1371992,3.1633992
22611,General dental practitioner,2,PROFESSIONALS,4.7162905,2.6189172
22612,Specialised dentist,2,PROFESSIONALS,4.7904496,2.5711777
22621,Pharmacist (patient care),2,PROFESSIONALS,-1.9617957,4.113065
22629,Pharmacist n.e.c.,2,PROFESSIONALS,-1.988768,4.1161036
22631,Occupational health and safety professional,2,PROFESSIONALS,-3.190786,5.136366
22632,Environmental officer (public health),2,PROFESSIONALS,-3.2943563,5.101835
22639,Environmental and occupational health and hygiene professional n.e.c.,2,PROFESSIONALS,-3.2133577,5.0928288
22640,Physiotherapist,2,PROFESSIONALS,4.9761124,2.883171
22651,Dietitian,2,PROFESSIONALS,4.782521,3.5576594
22652,Nutritionist,2,PROFESSIONALS,4.7380915,3.5206647
22661,Audiologist,2,PROFESSIONALS,4.904448,2.67582
22662,Speech therapist,2,PROFESSIONALS,4.870277,2.7332613
22670,Optometrist,2,PROFESSIONALS,5.191389,2.6463675
22680,Occupational therapist,2,PROFESSIONALS,4.9144926,2.9026544
22691,Chiropractor,2,PROFESSIONALS,4.990612,2.7181172
22692,Podiatrist,2,PROFESSIONALS,4.9800005,2.62756
22693,Diagnostic radiographer,2,PROFESSIONALS,4.982452,2.453175
22694,Radiation therapist,2,PROFESSIONALS,4.9727063,2.5518682
22699,Other health professional n.e.c.,2,PROFESSIONALS,5.0181847,2.940795
23101,University lecturer,2,PROFESSIONALS,7.0292816,5.26322
23102,Polytechnic lecturer,2,PROFESSIONALS,7.021046,5.2709002
23103,Teaching assistant/Tutor in university,2,PROFESSIONALS,6.94134,5.2004724
23109,University/Polytechnic/Higher education teacher n.e.c.,2,PROFESSIONALS,6.872801,5.365893
23200,Junior college/Pre-university teacher,2,PROFESSIONALS,6.891434,5.199926
23300,Technical/Vocational/Commercial education institute teacher/trainer,2,PROFESSIONALS,6.9614787,5.191517
23400,Secondary school teacher,2,PROFESSIONALS,6.9071813,5.273798
23500,Primary school teacher,2,PROFESSIONALS,6.725376,5.168775
23611,Education methods adviser,2,PROFESSIONALS,7.001838,5.3002152
23612,Instructional designer/technologist,2,PROFESSIONALS,7.1037555,5.292588
23619,Education methods specialist n.e.c.,2,PROFESSIONALS,6.8664923,5.408489
23621,Teacher of the visually impaired,2,PROFESSIONALS,6.886231,5.256788
23622,Early intervention teacher for infants and children,2,PROFESSIONALS,6.652638,5.1850376
23629,Special education teacher n.e.c.,2,PROFESSIONALS,6.840886,5.327243
23690,Teaching professional n.e.c.,2,PROFESSIONALS,6.8128777,5.4133325
24111,Accountant (excluding tax accountant),2,PROFESSIONALS,3.9559884,8.188002
24112,Auditor (accounting),2,PROFESSIONALS,3.9339511,8.212359
24113,Tax accountant,2,PROFESSIONALS,3.9692223,8.160168
24121,Financial/Investment adviser,2,PROFESSIONALS,4.6301727,9.879509
24122,Business valuer,2,PROFESSIONALS,4.6338897,9.67697
24131,Financial analyst,2,PROFESSIONALS,4.578124,9.858311
24132,Compliance officer/Risk analyst (financial),2,PROFESSIONALS,4.642828,9.808174
24133,Fund/Portfolio manager,2,PROFESSIONALS,4.5689893,9.887188
24134,Treasury manager,2,PROFESSIONALS,4.5198846,9.807601
24135,Financial product structurer,2,PROFESSIONALS,4.5792794,9.862188
24136,Energy portfolio manager,2,PROFESSIONALS,4.6005282,9.878917
24139,Financial analyst and related professional n.e.c.,2,PROFESSIONALS,4.736438,9.979528
24141,Securities/Finance dealer,2,PROFESSIONALS,4.999057,9.973013
24142,Foreign exchange dealer,2,PROFESSIONALS,5.027901,10.024645
24143,Financial derivatives dealer,2,PROFESSIONALS,5.0367913,9.978725
24149,Securities/Finance dealer n.e.c.,2,PROFESSIONALS,5.0083294,10.0217285
24151,Securities/Finance broker,2,PROFESSIONALS,5.071217,9.974116
24152,Foreign exchange broker,2,PROFESSIONALS,5.032293,10.020385
24153,Financial derivatives broker,2,PROFESSIONALS,5.029667,10.012561
24154,Commodities/Freight derivatives broker,2,PROFESSIONALS,5.2169347,9.886168
24159,Securities/Finance broker n.e.c.,2,PROFESSIONALS,5.0542145,9.977794
24160,Insurance underwriter,2,PROFESSIONALS,4.3534465,9.163325
24211,Management consultant,2,PROFESSIONALS,3.1333988,9.580948
24212,Business consultant,2,PROFESSIONALS,3.1505978,9.62483
24213,Business/Financial project management professional,2,PROFESSIONALS,3.1883004,9.550254
24214,Sustainability project development/management professional,2,PROFESSIONALS,3.1080222,9.543711
24221,Policy administration professional,2,PROFESSIONALS,4.8758698,7.5967813
24222,Risk analyst (non-financial),2,PROFESSIONALS,4.1207685,9.50921
24231,Human resource consultant (excluding executive search consultant),2,PROFESSIONALS,5.419178,7.467134
24232,Executive search consultant,2,PROFESSIONALS,5.3479853,7.527689
24233,Personnel/Human resource officer,2,PROFESSIONALS,5.3984375,7.472628
24234,Industrial relations officer,2,PROFESSIONALS,5.322024,7.4333806
