code,title,major_code,major_title,x,y
71290,Building finisher and related trades worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.22931395,4.645223
71311,Building painter,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.84099686,4.0228243
71312,Wall/Ceiling paperhanger,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.64637,4.0814624
71321,Structural steel/Ship painter,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.85057867,4.04972
71322,Motor vehicle spray painter,7,CRAFTSMEN AND RELATED TRADES WORKERS,1.0573924,3.8790717
71323,Spray painter (excluding ships and motor vehicles),7,CRAFTSMEN AND RELATED TRADES WORKERS,0.94065857,3.9728498
71329,Spray painter/Varnisher and related painter n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.97816,3.9264517
71331,Building maintenance worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.94004864,4.3888597
71332,Building structure cleaner and related worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,2.0222557,4.169983
72000,Supervisor/General foreman (metal/machinery and related trades),7,CRAFTSMEN AND RELATED TRADES WORKERS,1.8181427,7.318082
72110,Metal moulder/coremaker,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.46432143,4.89028
72120,Welder/Flame cutter,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.65483254,4.842229
72130,Sheet metal worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.48589456,4.8621764
72140,Structural metal preparer/erector,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.34782854,4.7227597
72150,Rigger/Cable splicer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.25906792,4.8522253
72210,Blacksmith/Hammersmith/Forging-press worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.45290983,4.810304
72221,Tool/Die maker,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.53317696,5.0410604
72222,Locksmith,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.52680045,4.970879
72229,Toolmaker and related worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.05220806,5.1263466
72240,Metal polisher/Wheel grinder/Tool sharpener,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.62616557,5.031331
72310,Automotive mechanic,7,CRAFTSMEN AND RELATED TRADES WORKERS,-1.3541961,7.696675
72320,Aircraft engine mechanic/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-1.0763509,7.843677
72330,Rolling stock mechanic,7,CRAFTSMEN AND RELATED TRADES WORKERS,-1.2064569,7.6105857
72340,Bicycle and related repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-1.0071628,7.6388702
72350,Marine engine mechanic/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-1.2316575,7.9194956
72390,Machinery mechanic/fitter/repairer n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.10968882,5.5250907
73000,Supervisor/General foreman (precision/handicraft/printing and related trades),7,CRAFTSMEN AND RELATED TRADES WORKERS,1.822573,7.3061686
73111,Watch/Clock assembler/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.6578745,6.0525236
73112,Optical instrument maker/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.75802284,5.9397054
73113,Medical device assembler/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.6709895,6.107611
73119,Precision instrument maker/repairer n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.6054116,5.9274974
73120,Musical instrument maker/repairer/tuner,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.8362781,5.64635
73130,Jewellery/Precious metal worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.55872244,4.9354386
73140,Potter and related worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.16620217,4.7792115
73150,Glass maker/cutter/grinder/finisher,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.38053942,4.776336
73160,Sign writer/Decorative painter/Engraver/Etcher,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.9840354,4.4926906
73210,Pre-press trades worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.5052833,5.6822863
73220,Printer,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.49230665,5.625574
74001,Lift supervisor,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.63707185,7.225915
74002,"Supervisor/General foreman (electrical/electronic trades, excluding lift)",7,CRAFTSMEN AND RELATED TRADES WORKERS,1.8277229,7.293591
74110,Electrician,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.9897064,6.6719303
74121,Electrical fitter,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.8902077,6.546001
74122,Electrical lift/escalator and related equipment fitter,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.7763925,6.87113
74123,Electrical household appliance repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.8977022,6.6163588
74131,Electrical line installer (overhead),7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.7491951,6.659912
74132,Electric cable jointer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.7953816,6.6484528
74133,Underground electrical line installer/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.74689376,6.6356044
74210,Electronics fitter (excluding broadcasting and communication equipment),7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.8788296,6.610596
74221,Consumer audio/video equipment/radar broadcasting/transmitting equipment fitter/mechanic,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.4934044,6.679715
74222,Computer and related electronic equipment mechanic,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.7740676,6.811188
74223,Telecommunications lineman,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.62119687,6.846432
74224,Telecommunications installer/servicer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.57086986,6.9288316
75000,Supervisor/General foreman (food processing/woodworking/garment/leather and related trades),7,CRAFTSMEN AND RELATED TRADES WORKERS,1.9101571,7.2162423
75110,Butcher/Fishmonger and related food preparer,7,CRAFTSMEN AND RELATED TRADES WORKERS,-1.0500088,3.7914617
75121,Baker,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.91822886,4.0290155
75122,Pastry/Confectionery maker,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.96666193,4.119696
75150,Food and beverage taster/grader,7,CRAFTSMEN AND RELATED TRADES WORKERS,-1.0045403,4.192187
75190,Food processing and related trades worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.7031785,4.2440605
75210,Wood treater,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.3028762,4.6474285
75220,Cabinet maker/Wood related trades worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.108177096,4.71581
75290,Furniture maker and related trades worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.32005587,4.8447857
75310,Tailor/Dressmaker,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.51441723,4.816612
75320,Garment and related pattern-maker/cutter,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.4948733,4.7721605
75340,Upholsterer and related worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.37606344,4.716029
75361,Shoemaker/Cobbler,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.36283728,4.6623974
75362,Leather goods maker/assembler,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.38456145,4.694475
75369,Shoemaker and related worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.40307388,4.79771
75390,Garment/Leather and related trades worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.40734228,4.8640666
75410,Underwater diver,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.9527387,8.69638
75440,Fumigator and related pest/weed controller,7,CRAFTSMEN AND RELATED TRADES WORKERS,-0.50185674,3.9108987
75490,Craft and related worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,0.27720705,4.858971
81000,Stationary plant/machine supervisor/general foreman,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.8244932,7.3079305
81130,Well driller/borer and related mining worker,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.4945861,5.4665165
81140,Cement and related mineral products machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.3163169,5.256187
81210,Metal melter/caster/rolling mill operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.7022176,5.0278807
81220,Metal heat treating plant operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.90648997,5.0498896
81230,Metal drawer/extruder,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.5989644,5.072466
81240,Metal finishing/plating/coating machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.6620847,4.9394374
81251,Metalworking machine setter-operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.61341864,5.114818
81252,Precision grinding machine setter-operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.57797223,5.112668
81259,Machine-tool setter-operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.15930706,5.399146
81311,Chemical processing/products plant/machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.2913854,4.643952
81312,Pharmaceutical products machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.3617331,4.4856005
81320,Photographic products machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.42993832,5.735587
81390,Chemical processing/chemical/photographic products plant/machine operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.074455224,5.3824587
81410,Rubber products machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.4367058,5.04066
81420,Plastic products machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.36994046,4.943893
81430,Paper/Paperboard products machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.11152857,5.1725903
81501,Sewing machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.2791584,4.916715
81502,"Laundry/Dry cleaning worker (machine, non-household)",8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.8958296,4.3177047
81509,Textile/Fur/Leather products machine operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.28917658,5.07153
81601,Meat/Fish products machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.0367999,4.001803
81602,Dairy/Confectionery products machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.0721895,4.0406013
81603,Baked/Cereal products machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.0325996,4.0249796
81604,Brewer/Wine and related beverages machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.0869254,4.04405
81609,Food and related products machine operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.9893975,4.079031
81700,Wood processing/Papermaking plant operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.28644067,4.7811317
81810,Glass/Ceramics plant operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.47654873,4.7617307
81821,Boiler fireman,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.2660807,5.3558135
81822,Ship’s oiler/greaser,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.1937885,8.562872
81829,Steam engine/boiler operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.0958586,5.4437084
81830,Packing/Bottling/Labelling machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.42704612,7.2520704
81841,Printing machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.4901556,5.5660067
81842,Bookbinding machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.5174281,5.600825
81849,Printing/Binding and related machine operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.3553884,5.4435263
81890,Stationary plant/machine operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.090999946,5.4345217
82000,Supervisor/General foreman of assemblers/quality checkers,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.789608,7.2684956
82110,Mechanical equipment/component assembler,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.1963865,6.4772944
82121,Electrical equipment/component assembler,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.0874223,6.541164
82122,Electronic equipment/component assembler,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.1129594,6.5495286
82123,Battery assembler,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.1617035,6.4871626
82131,Electrical/Electronic products quality checker/tester,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-2.9936545,5.7404118
82132,Mechanical products quality checker/tester,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-3.0237296,5.7399526
82139,Quality checker/tester n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-3.00066,5.788124
82190,Assembler n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.1573546,6.454939
83000,Mobile machinery supervisor/general foreman,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.7598457,7.449447
83110,Train operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.2816263,8.170176
83120,Railway braker and related worker,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.1313518,8.273577
83211,Motorcycle delivery worker,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.9998045,7.6373076
83212,Delivery worker using motorised personal mobility aids/devices,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.106981,7.6188107
83221,Taxi driver,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.0781387,7.634846
83222,Chauffeur,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.1074156,7.673375
83223,Van driver,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.0693558,7.6731477
83224,Ambulance driver,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.1093514,7.67716
83225,Parking valet,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.1325248,7.593345
83226,Private-hire car driver,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.0538818,7.676177
83229,Car/Taxi/Van/Light goods vehicle driver n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.0960268,7.636932
83311,Bus driver,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.1381943,7.7174845
83312,Tram driver,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,1.1388643,7.779028
83321,Lorry driver,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.8710635,7.634881
83322,Trailer-truck driver,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.7666823,7.5799217
83323,Concrete mix truck driver,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.72762614,7.5779114
83324,Waste truck driver,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.8110289,7.490656
83329,Heavy truck/Lorry driver n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.8229433,7.5640836
83421,Excavating/Trench digging machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.31570673,5.560462
83422,Dredge operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.28297833,5.618277
83423,Pile driver/drilling machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.29548803,5.602717
83424,Tunnelling machine operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.36164516,5.535505
83429,Earth moving and related machinery operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.21031626,5.577289
83431,Crane/Hoist operator (excluding port),8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.22185242,7.1411667
83432,Crane operator (on-site),8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.21098582,7.2180433
83439,Crane/Hoist and related equipment operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.27542013,7.161855
83441,Fork lift truck operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.4743232,7.5926795
83449,Lifting truck operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.4794303,7.5758686
83491,Motorised sweeper operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,2.2681012,4.3415713
83492,Airport mobile equipment operator,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,0.3122129,7.9528594
83499,Other mobile machinery operator n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-0.12513576,5.571295
83501,Port limit helmsman/steersman/engine driver/tugmaster,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.0608749,8.924135
83502,Deckhand,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.1201034,8.846233
83509,Ship’s deck crew and related worker n.e.c.,8,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,-1.0622022,8.898844
91000,Cleaning supervisor,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.5557613,4.706097
91121,Housekeeping/Linen room attendant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.7976704,4.6693525
91122,Hotel cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.4854603,4.4680195
91129,Cleaner/Helper in hotel and related establishment n.e.c.,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.6035573,4.5266786
91131,Office/Commercial/Industrial establishment indoor cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.2879584,4.3235636
91132,Office/Commercial/Industrial establishment outdoor cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.2738767,4.2991624
91133,Office/Commercial/Industrial establishment multi-skilled cleaner cum machine operator,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.1786332,4.2069683
91151,Food and beverage establishment general cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.4671504,4.4434414
91152,Table-top cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.312871,4.3287315
91153,Dishwasher,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.3644695,4.3313594
91154,Food and beverage establishment multi-skilled cleaner cum machine operator,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.2599096,4.250351
91161,Residential/Open areas general cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.3578799,4.332854
91162,Residential/Open areas multi-skilled cleaner cum machine operator,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.3024673,4.320757
91210,Hand launderer/presser (non-household),9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.2912016,4.3478584
91220,Motor vehicle cleaner/polisher,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.1253147,4.1417184
91230,Window cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.100319,4.172383
91291,Ship/Ship tank cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.1125975,4.1245465
91292,Aircraft cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.1220942,4.1105103
91293,Railway carriage cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.1198335,4.1139865
91299,Other cleaning worker n.e.c.,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.1055725,4.1529183
91300,Domestic helper/cleaner,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.7754772,4.6212845
92141,Tree worker/technician,9,"CLEANERS, LABOURERS AND RELATED WORKERS",-0.8419808,3.0975842
92142,Landscape worker,9,"CLEANERS, LABOURERS AND RELATED WORKERS",-0.83225995,3.041626
92149,Park/Garden/Landscape maintenance worker n.e.c.,9,"CLEANERS, LABOURERS AND RELATED WORKERS",-0.8137436,3.04846
92190,Agricultural/Fishery and related labourer n.e.c.,9,"CLEANERS, LABOURERS AND RELATED WORKERS",-1.1287283,2.929661
93100,Civil engineering/Building construction labourer,9,"CLEANERS, LABOURERS AND RELATED WORKERS",-0.2564518,5.471725
93201,Hand packer,9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.4913546,7.520276
93209,Manufacturing labourer and related worker n.e.c.,9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.27679205,5.04105
93310,Hand/Pedal vehicle driver,9,"CLEANERS, LABOURERS AND RELATED WORKERS",1.0779079,7.6179614
93331,Stevedore,9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.50252265,7.8026676
93332,Railway/Road vehicle loader,9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.54061335,7.7658434
93333,Aircraft loader,9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.50037295,7.8356657
93334,Warehouse worker,9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.61319995,7.7249813
93335,Vehicle attendant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.78671217,7.721536
93336,Mover,9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.5567767,7.782586
93337,Lashing worker,9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.48174918,7.707601
93339,Material/Freight handling worker n.e.c.,9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.5833613,7.7008176
94101,Kitchen assistant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",4.046088,4.669247
94102,Food/Drink stall assistant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.9662645,4.8004766
94103,Fast food preparer,9,"CLEANERS, LABOURERS AND RELATED WORKERS",4.1036005,4.7207174
94104,"Tea server/steward (excluding bartender, barista and food/drink stall assistant)",9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.7637084,4.8544407
96000,Waste collection/recycling/material recovery supervisor,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.1659088,4.7528367
96101,General waste collection/recycling/material recovery worker,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.1426826,4.7172403
96102,Waste recycling sorter,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.1576483,4.700952
96109,Waste collection/recycling/material recovery worker n.e.c.,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.1574788,4.699952
96211,Bell captain,9,"CLEANERS, LABOURERS AND RELATED WORKERS",1.5114969,7.7967124
96212,Bellboy/Hotel porter,9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.2186618,5.7248006
96213,Porter (excluding hotel),9,"CLEANERS, LABOURERS AND RELATED WORKERS",0.96331537,7.921345
96251,Office/Library attendant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.9754612,5.515194
96252,Laboratory attendant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.9508069,5.2821355
96253,Hospital/Clinic attendant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.170436,5.0759935
96254,Car park attendant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.143117,5.506077
96255,Sports/Recreational attendant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.589477,5.6657953
96256,Bus attendant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.022267,5.476627
96257,Restroom attendant,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.9351168,5.1406403
96259,Attendant n.e.c.,9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.0306017,5.400508
96261,Building caretaker,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.9354584,5.4110246
96262,Doorman,9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.1032405,5.5462203
96269,Building caretaker and related worker n.e.c.,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.772316,5.503075
96271,Chief concierge (hotel),9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.6480243,5.7776127
96272,Concierge (hotel),9,"CLEANERS, LABOURERS AND RELATED WORKERS",3.6602235,5.79238
96291,Leaflet/Newspaper distributor/deliverer,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.601333,7.5973663
96292,Meter reader/Vending-machine collector,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.7399464,7.5869694
96293,Odd job person,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.4994094,7.3649077
96299,Other elementary worker n.e.c.,9,"CLEANERS, LABOURERS AND RELATED WORKERS",2.7424405,7.412251
